Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[93]     0.0    0.00    0.00   15047         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [93]
                0.00    0.00   15047/102311      std::_List_node<unsigned long>::_M_valptr() [37]
-----------------------------------------------
                0.00    0.00   15047/15047       std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [97]
[94]     0.0    0.00    0.00   15047         std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [94]
                0.00    0.00   15047/15047       std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [87]
-----------------------------------------------
                0.00    0.00   15047/15047       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [99]
[95]     0.0    0.00    0.00   15047         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [95]
                0.00    0.00   15047/15047       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [92]
                0.00    0.00   15047/30094       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [50]
                0.00    0.00   15047/15047       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [84]
                0.00    0.00   15047/60188       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [39]
                0.00    0.00   15047/45141       std::_List_node<int>::_M_valptr() [45]
                0.00    0.00   15047/15047       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [90]
                0.00    0.00   15047/15047       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [86]
                0.00    0.00   15047/15047       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [85]
-----------------------------------------------
                0.00    0.00    4592/15047       fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [4]
                0.00    0.00   10455/15047       fillCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [5]
[96]     0.0    0.00    0.00   15047         std::__cxx11::list<int, std::allocator<int> >::back() [96]
                0.00    0.00   15047/30094       std::__cxx11::list<int, std::allocator<int> >::end() [51]
                0.00    0.00   15047/15047       std::_List_iterator<int>::operator--() [83]
                0.00    0.00   15047/15047       std::_List_iterator<int>::operator*() const [82]
-----------------------------------------------
                0.00    0.00   15047/15047       std::__cxx11::list<int, std::allocator<int> >::pop_back() [98]
[97]     0.0    0.00    0.00   15047         std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [97]
                0.00    0.00   15047/15047       std::__cxx11::_List_base<int, std::allocator<int> >::_M_dec_size(unsigned long) [91]
                0.00    0.00   15047/45141       std::_List_node<int>::_M_valptr() [45]
                0.00    0.00   15047/15047       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [88]
                0.00    0.00   15047/30094       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [50]
                0.00    0.00   15047/15047       std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [94]
-----------------------------------------------
                0.00    0.00    4592/15047       fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [4]
                0.00    0.00   10455/15047       fillCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [5]
[98]     0.0    0.00    0.00   15047         std::__cxx11::list<int, std::allocator<int> >::pop_back() [98]
                0.00    0.00   15047/45141       std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [46]
                0.00    0.00   15047/15047       std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [97]
-----------------------------------------------
                0.00    0.00   15047/15047       std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [100]
[99]     0.0    0.00    0.00   15047         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [99]
                0.00    0.00   15047/60188       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [39]
                0.00    0.00   15047/15047       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [95]
                0.00    0.00   15047/15047       std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [93]
-----------------------------------------------
                0.00    0.00    4592/15047       fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [4]
                0.00    0.00   10455/15047       fillCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [5]
[100]    0.0    0.00    0.00   15047         std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [100]
                0.00    0.00   15047/30094       std::__cxx11::list<int, std::allocator<int> >::end() [51]
                0.00    0.00   15047/15047       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [99]
-----------------------------------------------
                0.00    0.00   15047/15047       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [84]
[101]    0.0    0.00    0.00   15047         std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [101]
-----------------------------------------------
                0.00    0.00   14534/14534       std::_List_node<middle>::_M_valptr() [104]
[102]    0.0    0.00    0.00   14534         __gnu_cxx::__aligned_membuf<middle>::_M_ptr() [102]
                0.00    0.00   14534/14534       __gnu_cxx::__aligned_membuf<middle>::_M_addr() [103]
-----------------------------------------------
                0.00    0.00   14534/14534       __gnu_cxx::__aligned_membuf<middle>::_M_ptr() [102]
[103]    0.0    0.00    0.00   14534         __gnu_cxx::__aligned_membuf<middle>::_M_addr() [103]
-----------------------------------------------
                0.00    0.00       1/14534       std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_clear() [353]
                0.00    0.00      89/14534       std::__cxx11::list<middle, std::allocator<middle> >::_M_erase(std::_List_iterator<middle>) [281]
                0.00    0.00      90/14534       std::_List_node<middle>* std::__cxx11::list<middle, std::allocator<middle> >::_M_create_node<middle const&>(middle const&) [272]
                0.00    0.00   14354/14534       std::_List_iterator<middle>::operator->() const [105]
[104]    0.0    0.00    0.00   14534         std::_List_node<middle>::_M_valptr() [104]
                0.00    0.00   14534/14534       __gnu_cxx::__aligned_membuf<middle>::_M_ptr() [102]
-----------------------------------------------
                0.00    0.00       6/14354       findMiddle(int*) [333]
                0.00    0.00     206/14354       sortOutImpossibleCodes(int*, std::__cxx11::list<middle, std::allocator<middle> >&, int*) [315]
                0.00    0.00     665/14354       eliminateFound(std::__cxx11::list<middle, std::allocator<middle> >&, int*) [325]
                0.00    0.00    1323/14354       containsMiddle(std::__cxx11::list<middle, std::allocator<middle> >&, int, int) [255]
                0.00    0.00   12154/14354       getNextQuestion(std::__cxx11::list<middle, std::allocator<middle> >&, int*) [313]
[105]    0.0    0.00    0.00   14354         std::_List_iterator<middle>::operator->() const [105]
                0.00    0.00   14354/14534       std::_List_node<middle>::_M_valptr() [104]
-----------------------------------------------
                0.00    0.00   13912/13912       std::allocator<std::_List_node<int> >::allocator() [108]
[106]    0.0    0.00    0.00   13912         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [106]
-----------------------------------------------
                0.00    0.00   13912/13912       std::allocator<std::_List_node<int> >::~allocator() [109]
[107]    0.0    0.00    0.00   13912         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [107]
-----------------------------------------------
                0.00    0.00   13912/13912       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [110]
[108]    0.0    0.00    0.00   13912         std::allocator<std::_List_node<int> >::allocator() [108]
                0.00    0.00   13912/13912       __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [106]
-----------------------------------------------
                0.00    0.00   13912/13912       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [111]
[109]    0.0    0.00    0.00   13912         std::allocator<std::_List_node<int> >::~allocator() [109]
                0.00    0.00   13912/13912       __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [107]
-----------------------------------------------
                0.00    0.00   13912/13912       std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [115]
[110]    0.0    0.00    0.00   13912         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [110]
                0.00    0.00   13912/13912       std::allocator<std::_List_node<int> >::allocator() [108]
-----------------------------------------------
                0.00    0.00   13912/13912       std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [116]
[111]    0.0    0.00    0.00   13912         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [111]
                0.00    0.00   13912/13912       std::allocator<std::_List_node<int> >::~allocator() [109]
