Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  123016/149300      fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [4]
[61]     0.0    0.00    0.00  149300         std::_List_iterator<edge>::operator!=(std::_List_iterator<edge> const&) const [61]
-----------------------------------------------
                0.00    0.00  141096/141096      std::_List_node<unsigned long>::_M_valptr() [64]
[62]     0.0    0.00    0.00  141096         __gnu_cxx::__aligned_membuf<unsigned long>::_M_ptr() [62]
                0.00    0.00  141096/141096      __gnu_cxx::__aligned_membuf<unsigned long>::_M_addr() [63]
-----------------------------------------------
                0.00    0.00  141096/141096      __gnu_cxx::__aligned_membuf<unsigned long>::_M_ptr() [62]
[63]     0.0    0.00    0.00  141096         __gnu_cxx::__aligned_membuf<unsigned long>::_M_addr() [63]
-----------------------------------------------
                0.00    0.00       1/141096      std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_set_size(unsigned long) [356]
                0.00    0.00      89/141096      std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_dec_size(unsigned long) [302]
                0.00    0.00      90/141096      std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_inc_size(unsigned long) [293]
                0.00    0.00    1996/141096      std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_set_size(unsigned long) [210]
                0.00    0.00    2884/141096      std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_set_size(unsigned long) [194]
                0.00    0.00    4980/141096      std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_dec_size(unsigned long) [177]
                0.00    0.00   15767/141096      std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_dec_size(unsigned long) [160]
                0.00    0.00   15987/141096      std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_inc_size(unsigned long) [150]
                0.00    0.00   20295/141096      std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [6]
                0.00    0.00   20295/141096      std::__cxx11::_List_base<int, std::allocator<int> >::_M_dec_size(unsigned long) [129]
                0.00    0.00   20680/141096      std::__cxx11::_List_base<int, std::allocator<int> >::_M_set_size(unsigned long) [108]
                0.00    0.00   38032/141096      std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_inc_size(unsigned long) [91]
[64]     0.0    0.00    0.00  141096         std::_List_node<unsigned long>::_M_valptr() [64]
                0.00    0.00  141096/141096      __gnu_cxx::__aligned_membuf<unsigned long>::_M_ptr() [62]
-----------------------------------------------
                0.00    0.00      74/132023      sortOutImpossibleEdges(int*, std::__cxx11::list<edge, std::allocator<edge> >&, int*, int*) [38]
                0.00    0.00    1054/132023      findEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int*, int) [14]
                0.00    0.00    1209/132023      printlist(std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*) [33]
                0.00    0.00    1486/132023      containsEdge(std::__cxx11::list<edge, std::allocator<edge> >&, int, int) [36]
                0.00    0.00    6510/132023      getNextEdgeQuestion(std::__cxx11::list<edge, std::allocator<edge> >&, int*, int*) [15]
                0.00    0.00   13059/132023      CopyListEdges(std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<edge, std::allocator<edge> >*) [16]
                0.00    0.00  108631/132023      fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [4]
[65]     0.0    0.00    0.00  132023         std::_List_iterator<edge>::operator++(int) [65]
-----------------------------------------------
                0.00    0.00  123423/123423      void std::__advance<std::_List_iterator<corner>, long>(std::_List_iterator<corner>&, long, std::bidirectional_iterator_tag) [163]
[66]     0.0    0.00    0.00  123423         std::_List_iterator<corner>::operator++() [66]
-----------------------------------------------
                0.00    0.00   20295/81180       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [7]
                0.00    0.00   20295/81180       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [132]
                0.00    0.00   20295/81180       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [128]
                0.00    0.00   20295/81180       void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [118]
[67]     0.0    0.00    0.00   81180         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [67]
-----------------------------------------------
                0.00    0.00   15767/76054       std::__cxx11::list<corner, std::allocator<corner> >::_M_erase(std::_List_iterator<corner>) [32]
                0.00    0.00   22255/76054       std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_clear() [25]
                0.00    0.00   38032/76054       std::_List_node<corner>* std::__cxx11::list<corner, std::allocator<corner> >::_M_create_node<corner const&>(corner const&) [19]
[68]     0.0    0.00    0.00   76054         std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_get_Node_allocator() [68]
-----------------------------------------------
                0.00    0.00      90/74404       void __gnu_cxx::new_allocator<std::_List_node<middle> >::construct<middle, middle const&>(middle*, middle const&) [283]
                0.00    0.00   15987/74404       void __gnu_cxx::new_allocator<std::_List_node<edge> >::construct<edge, edge const&>(edge*, edge const&) [142]
                0.00    0.00   20295/74404       void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [118]
                0.00    0.00   38032/74404       void __gnu_cxx::new_allocator<std::_List_node<corner> >::construct<corner, corner const&>(corner*, corner const&) [83]
[69]     0.0    0.00    0.00   74404         operator new(unsigned long, void*) [69]
-----------------------------------------------
                0.00    0.00   15987/63948       void std::__cxx11::list<edge, std::allocator<edge> >::_M_insert<edge const&>(std::_List_iterator<edge>, edge const&) [23]
                0.00    0.00   15987/63948       std::_List_node<edge>* std::__cxx11::list<edge, std::allocator<edge> >::_M_create_node<edge const&>(edge const&) [22]
                0.00    0.00   15987/63948       void std::allocator_traits<std::allocator<std::_List_node<edge> > >::construct<edge, edge const&>(std::allocator<std::_List_node<edge> >&, edge*, edge const&) [148]
                0.00    0.00   15987/63948       void __gnu_cxx::new_allocator<std::_List_node<edge> >::construct<edge, edge const&>(edge*, edge const&) [142]
[70]     0.0    0.00    0.00   63948         edge const& std::forward<edge const&>(std::remove_reference<edge const&>::type&) [70]
-----------------------------------------------
                0.00    0.00   60885/60885       std::_List_node<int>::_M_valptr() [73]
[71]     0.0    0.00    0.00   60885         __gnu_cxx::__aligned_membuf<int>::_M_ptr() [71]
                0.00    0.00   60885/60885       __gnu_cxx::__aligned_membuf<int>::_M_addr() [72]
-----------------------------------------------
                0.00    0.00   60885/60885       __gnu_cxx::__aligned_membuf<int>::_M_ptr() [71]
[72]     0.0    0.00    0.00   60885         __gnu_cxx::__aligned_membuf<int>::_M_addr() [72]
-----------------------------------------------
                0.00    0.00   20295/60885       std::_List_iterator<int>::operator*() const [120]
                0.00    0.00   20295/60885       std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [134]
                0.00    0.00   20295/60885       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [132]
[73]     0.0    0.00    0.00   60885         std::_List_node<int>::_M_valptr() [73]
                0.00    0.00   60885/60885       __gnu_cxx::__aligned_membuf<int>::_M_ptr() [71]
-----------------------------------------------
                0.00    0.00   20295/60885       std::__cxx11::list<int, std::allocator<int> >::pop_back() [135]
                0.00    0.00   40590/60885       std::__cxx11::list<int, std::allocator<int> >::end() [81]
[74]     0.0    0.00    0.00   60885         std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [74]
-----------------------------------------------
                0.00    0.00   57740/57740       std::_List_node<unsigned long>::_M_valptr() const [77]
[75]     0.0    0.00    0.00   57740         __gnu_cxx::__aligned_membuf<unsigned long>::_M_ptr() const [75]
                0.00    0.00   57740/57740       __gnu_cxx::__aligned_membuf<unsigned long>::_M_addr() const [76]
-----------------------------------------------
                0.00    0.00   57740/57740       __gnu_cxx::__aligned_membuf<unsigned long>::_M_ptr() const [75]
[76]     0.0    0.00    0.00   57740         __gnu_cxx::__aligned_membuf<unsigned long>::_M_addr() const [76]
-----------------------------------------------
                0.00    0.00      22/57740       std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_node_count() const [323]
                0.00    0.00    6045/57740       std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_node_count() const [170]
                0.00    0.00   10698/57740       std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_node_count() const [164]
                0.00    0.00   40975/57740       std::__cxx11::_List_base<int, std::allocator<int> >::_M_node_count() const [78]
[77]     0.0    0.00    0.00   57740         std::_List_node<unsigned long>::_M_valptr() const [77]
                0.00    0.00   57740/57740       __gnu_cxx::__aligned_membuf<unsigned long>::_M_ptr() const [75]
-----------------------------------------------
                0.00    0.00   40975/40975       std::__cxx11::list<int, std::allocator<int> >::size() const [79]
[78]     0.0    0.00    0.00   40975         std::__cxx11::_List_base<int, std::allocator<int> >::_M_node_count() const [78]
                0.00    0.00   40975/57740       std::_List_node<unsigned long>::_M_valptr() const [77]
-----------------------------------------------
                0.00    0.00   19230/40975       fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [4]
